e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
2.5377865,-1.1170045,4.952095,4.1365256,2.1198542,1.6942339,-1.7580993,-1.7575972,7.264188,9.73447,3.7543578,15.402302,5.530463,3.1012988,0.58469254
2.4049556,0.6289861,7.361439,2.5358095,2.5844502,1.0414182,-1.7580993,-1.7575853,7.3701563,10.1513195,2.0338194,17.170584,5.530653,1.6537764,0.46445855
0.06831924,1.4445045,4.760156,3.8473532,-1.1237817,1.5371932,-1.7299148,-1.7580992,4.256743,-0.78170544,0.54761356,4.747271,6.751177,-1.3355253,-0.6462528
1.0526104,2.762713,5.06403,7.295894,5.494473,3.6321454,-1.7171224,-1.758096,3.632468,1.3782258,-0.36621532,3.6746824,6.9633226,0.10175701,-0.45694652
-0.8586339,5.811868,9.913221,1.3555784,4.802049,0.7876541,-1.7461882,-1.7580988,-1.2078786,1.4953023,0.77026784,6.906584,4.971318,5.005442,-0.7774437
3.8787346,2.2349663,7.843984,1.218519,2.1984377,1.8336996,-1.7580993,-1.7573048,7.8309355,8.353841,1.1538153,14.409479,2.7489843,2.985803,0.6013893
2.7360783,2.9829836,5.5492764,2.5433855,3.4681509,4.0258775,-1.7580986,-1.7578907,2.2473629,5.9359584,3.7533953,9.116878,4.478779,7.3086066,-0.78054005
2.0197117,3.8664234,2.992298,2.1140459,0.66468227,1.7351522,-1.7131225,-1.7580991,0.4185366,0.57391876,3.5829413,5.73803,9.330127,2.5480976,-0.18798311
3.4325619,-0.17152172,4.3057675,-0.47089735,-0.67036974,-1.2247092,-1.757305,-1.7572347,4.215226,6.774322,-0.73467267,1.9205059,4.255257,-1.4335542,0.39259633
1.296899,4.19014,9.449097,0.77370733,2.0059109,2.129335,-1.75033,-1.7580992,1.0493437,-0.359977,1.1088741,6.9203973,4.140185,7.086996,-0.6147247
3.6136734,4.712977,7.6033382,-0.5032643,-0.40898037,1.4031756,-1.7123519,-1.7580954,-0.815674,0.5168573,1.1595702,5.680243,5.1749444,5.496106,-0.93877333
5.592306,1.8960575,3.7492042,4.579807,1.4736677,1.7767981,-1.7580993,-1.7568529,4.121543,8.835724,2.1872354,15.645593,6.119284,-0.56431985,0.8425785
0.27211958,1.0522796,6.0158033,4.1824274,-1.1369228,1.0374626,-1.7490532,-1.7580991,4.262144,-1.2525469,0.00034488895,5.799804,6.6817183,-0.9985752,0.08425988
3.7940643,0.34715772,6.8779593,1.4225231,2.165203,2.0221498,-1.7580993,-1.7573917,7.636574,8.228499,3.2837033,12.757808,6.948592,3.5793223,-0.36709484
0.013528235,6.142433,13.306487,2.5122423,4.819025,2.0732498,-1.3329486,-1.757614,8.830444,4.107387,-0.9012731,9.299667,5.494217,2.7190135,-0.87932754
6.47526,6.0018134,4.812817,1.834949,1.242374,4.180591,-1.7580993,-1.7578669,5.9659357,7.7330766,3.8277287,11.479572,2.269896,1.89934,0.17422412
3.188812,1.4677334,3.0802026,1.4109659,2.0741174,0.18746486,-1.7580993,-1.7569076,7.88742,9.039753,3.466159,8.533774,3.710302,2.4735284,0.13310404
-0.19375457,4.7344885,7.095292,6.389974,1.7608392,0.75869745,-1.7495849,-1.7580897,1.3486371,0.89633125,2.2536812,8.922601,7.6801176,1.1850407,0.36508855
2.4481308,1.9345276,1.7198105,1.3477753,3.6294725,-1.0476671,-1.6799319,-1.7579455,4.480331,-0.7486525,-0.9728462,2.4685423,2.0453007,3.466184,-0.43109712
4.783242,1.5971069,7.1087193,5.420239,3.9246936,1.5389678,-1.7580993,-1.7580256,9.810794,9.909232,3.0663314,19.347956,9.355752,0.41978708,0.7897562
6.738957,0.38857523,1.9391103,4.2762527,1.6255805,0.8785175,-1.7580993,-1.7561296,3.6743898,10.626803,3.8319871,15.492442,8.292697,3.1589532,0.58061594
3.6648533,2.4797754,3.4535744,2.7373312,2.2410536,2.3275547,-1.5925795,-1.7580167,3.7686863,1.631113,1.2775478,2.8827384,7.4960246,0.8644178,-1.1937255
2.932857,0.9581634,6.469794,3.5181706,1.7515283,1.7356063,-1.7580993,-1.7578098,8.125149,8.780643,1.9542171,16.308529,5.5981774,0.32344532,0.8180959
2.932857,0.9581634,6.469794,3.5181706,1.7515283,1.7356063,-1.7580993,-1.7578098,8.125149,8.780643,1.9542171,16.308529,5.5981774,0.32344532,0.8180959
5.363593,2.8205013,4.203507,1.4642361,4.694292,4.258756,-1.758099,-1.7561493,2.3407972,7.9998236,2.470525,5.2985973,5.2598934,6.02777,-1.4022478
2.932857,0.9581634,6.469794,3.5181706,1.7515283,1.7356063,-1.7580993,-1.7578098,8.125149,8.780643,1.9542171,16.308529,5.5981774,0.32344532,0.8180959
5.158048,2.7947962,7.826277,5.038158,1.5692717,2.2592528,-1.7580993,-1.7577823,7.0011334,9.199506,2.7331316,15.919082,3.4903913,4.0635037,1.3990781
3.8504667,-0.029702034,4.4262257,5.482853,6.291266,4.972631,-1.7580993,-1.7571815,3.5120995,10.139616,2.691257,10.669877,3.4884322,6.3920765,-1.1360362
1.3884722,8.13115,3.403647,7.784204,7.188105,2.9203079,-1.7415962,-1.7580993,5.987924,4.259936,4.7526064,7.052534,6.5370483,5.072575,-0.8488343
8.849737,2.7556474,7.9624076,1.4991615,2.8241677,2.131244,-1.7580993,-1.7577614,8.544274,11.132274,5.8841352,14.267747,9.178647,3.6142375,0.3918651
2.5904827,1.3469399,5.6206717,4.784875,2.0876505,1.279352,-1.7580993,-1.7580665,7.342992,10.639649,1.9433646,19.177816,4.191338,0.42064342,1.3352487
0.9146224,1.0115638,7.7939324,4.170782,2.706548,0.714488,-1.7580993,-1.7576995,9.297172,10.50842,2.3416169,17.246588,6.013148,1.3893071,0.886224
1.5687242,3.379917,9.732206,-0.11333334,0.7235155,0.035459686,-1.7550249,-1.7535856,3.9486449,3.7907047,0.9851508,11.131185,5.3360934,0.9320672,0.3029857
4.362254,4.1505375,8.550017,3.5082676,3.8871891,1.8546482,-1.7118429,-1.7580976,3.841875,0.074304655,2.5408208,3.561157,6.5110426,2.8810697,-1.0291282
4.388908,0.104096614,7.806419,1.8381304,2.4507525,1.5215237,-1.7562861,-1.7580967,9.756199,7.4700594,2.5414648,11.973925,11.900513,3.2650993,1.1911633
3.2716212,1.835155,0.6694497,3.6116683,6.0682006,1.5573827,-1.7580962,-1.7579386,1.8794366,5.439654,2.2961733,6.9334717,4.3878846,-0.00795258,-0.37146315
1.9728423,3.9384089,4.6779466,2.1909986,4.4325614,0.61512566,-1.7333617,-1.7580972,11.187289,3.7333322,2.4604878,11.918505,9.462788,-0.12609865,0.024659984
0.9176374,-0.5370327,6.9011464,3.6367488,1.9310247,-0.32153732,-1.7580993,-1.7411877,6.941649,8.324472,5.525212,10.356787,3.8385134,3.373239,-0.1651978
1.3044305,9.962267,2.3652105,9.359987,8.823747,1.276399,-1.7540717,-1.7580993,9.081654,4.2549458,2.9593656,5.4243608,9.8494215,2.8981347,-0.7037625
3.7962697,2.6104615,4.7722063,5.8574095,7.1178875,1.3094202,-1.7580993,-1.7580814,0.89418024,9.445367,4.410722,16.389109,5.6525884,1.9316612,0.9371901
0.23301052,2.291673,6.3116684,9.31264,8.896761,3.3425882,-1.7580993,-1.7580789,7.163482,10.621339,1.8746996,10.865961,6.362369,4.2570863,-0.18328482
3.4058053,2.4154985,4.677284,5.4518065,1.1832724,0.23747167,-1.730888,-1.758095,7.7299523,9.00453,1.9605612,8.854794,10.960501,3.7143378,1.1971701
4.401507,3.2171104,7.002009,6.758729,8.410146,0.78456587,-1.7580993,-1.7578638,4.7022986,9.708058,3.2905388,9.16606,2.6039746,6.749744,-0.9702174
2.7562175,14.083639,10.239821,7.8556943,6.1332183,1.3262957,-1.7508568,-1.7580972,8.150951,7.4940505,2.2114558,11.521492,9.427827,5.623272,-0.2819189
4.289591,2.0485198,7.5829935,5.518599,6.620535,4.0130095,-1.7580993,-1.7580658,4.453122,6.360886,1.3687015,11.698691,6.0439262,3.570549,-0.5703592
4.971708,2.2161496,3.4532552,4.54119,1.4159085,2.5792277,-1.7580993,-1.755898,5.172498,10.3370285,1.5899615,13.192661,6.0498495,0.45475236,0.79922295
3.8276098,3.2698314,6.3029375,5.291604,5.9618497,3.8624146,-1.7580446,-1.7580888,6.1340146,5.121971,2.0389862,11.784011,5.8690095,0.739946,0.34420758
2.8157697,0.81111145,7.3683743,4.1494904,2.0545645,1.5524164,-1.7580993,-1.7576878,7.981122,10.058014,2.7077303,17.507591,6.353598,1.2899393,1.1627964
1.9198747,0.8412494,6.0082903,5.851448,1.698216,1.0713559,-1.7496793,-1.7580966,6.874878,5.2093563,2.8693438,11.427497,8.954721,3.6148925,0.72701114
0.29542264,3.7337828,3.3741875,5.1367083,5.0332494,1.5003564,-1.7580948,-1.7570913,2.2247398,6.502839,2.5786476,6.744433,3.070703,2.1267188,-1.0745722
1.52665,8.854061,7.8797865,6.8770123,5.3080735,0.45455858,-1.7419343,-1.7580993,4.265574,0.35141698,1.1572832,3.7665415,5.464668,3.726904,-1.0855013
1.52665,8.854061,7.8797865,6.8770123,5.3080735,0.45455858,-1.7419343,-1.7580993,4.265574,0.35141698,1.1572832,3.7665415,5.464668,3.726904,-1.0855013
2.1013613,8.504173,3.455555,8.004216,7.9661093,3.5215151,-1.7562387,-1.7580993,4.5683856,5.6889167,2.1124508,7.234121,9.878813,7.2516494,-0.29719618
3.3012984,5.4099126,11.39834,-0.68370897,3.3792396,2.4585395,-1.7402217,-1.7580928,3.728896,3.1049733,-1.1874235,6.301495,7.0634117,3.4836082,-1.482165
2.3998551,1.4261229,1.8532645,0.31293654,8.688839,0.22474098,-1.7580993,-1.7580769,6.843515,5.013118,0.6332815,10.4641,-0.84797174,0.91700435,0.09450261
1.2482789,0.051283233,5.74134,4.5609994,6.6873775,0.9167613,-1.7580993,-1.7579753,4.5972223,7.9086957,4.8417535,11.899034,4.7328506,5.5834665,0.8988444
4.3741217,0.8214693,6.0994706,0.5261822,3.6415825,1.2057549,-1.7580993,-1.7580425,8.793615,11.296418,3.6342628,16.339346,8.349175,4.9638767,0.21523988
5.5791984,4.276995,0.68960726,2.1940894,2.3101041,6.589416,-1.7580993,-1.7578675,9.936242,10.079054,0.9800792,11.245547,6.176456,2.2315185,-0.8821676
4.0807433,0.0929783,4.3092713,2.9413598,0.9965359,2.4726057,-1.7580993,-1.7344903,1.7542344,8.799705,1.0479492,15.238743,5.163796,6.665773,-0.030060941
3.4671252,0.59007907,7.815866,5.7337394,2.4923973,4.3956404,-1.7580993,-1.7577741,10.5821085,11.194805,0.7965209,19.213741,7.3067503,1.3737041,0.37961817
4.3310943,1.8104504,1.8494152,1.5707345,4.3556204,3.1180625,-1.7430346,-1.7580897,6.9987454,3.7606604,2.8493404,7.2207537,7.0944333,-0.48457277,-0.22399199
0.8458002,0.7727162,8.020343,2.5436811,3.9026606,3.4481382,-1.7580993,-1.7579551,9.856585,12.37442,2.075411,18.12761,7.400141,2.8635585,-0.31713453
3.0379832,1.017782,6.520723,5.557622,5.574881,1.7874725,-1.7580993,-1.7580487,5.5162735,8.653103,2.201878,16.627638,9.682462,3.2214746,0.11361624
3.032893,1.2608565,7.694507,6.831718,9.828137,0.7820247,-1.7580993,-1.7580811,8.105779,8.71424,3.2839022,16.856592,7.476832,-0.18454188,0.6746587
0.3905741,-0.30238572,9.004717,6.2521954,7.415321,0.5183969,-1.7580993,-1.7575825,7.396125,9.261341,3.8751917,13.277623,3.8159933,0.0008121739,0.82724184
2.6883795,0.6274146,8.202393,6.7527776,2.4960685,1.9242675,-1.7580993,-1.7568462,8.480556,11.002975,5.7655134,15.397174,6.5160813,1.2690319,1.3036451
4.4551272,3.2630427,3.9022331,1.9197546,5.2259345,1.6265008,-1.7580993,-1.7521803,2.5378797,9.006318,2.214914,8.445969,2.377384,3.02765,-0.9946046
6.1446724,0.32281268,7.3913283,1.149779,2.355454,2.0561125,-1.7580993,-1.7572309,8.48246,10.582429,4.1339116,14.6767235,9.54679,3.488494,0.66280514
3.280455,4.30502,5.651407,1.8572483,3.9777615,0.9990055,-1.7580993,-1.7580785,10.8887825,10.842613,1.5078841,14.102499,6.7726116,3.590545,0.5006712
4.822291,5.7454395,12.647625,4.5167036,3.2386682,1.4204526,-1.5764049,-1.7580142,7.1184416,2.7444842,2.989828,6.211858,9.374444,3.082703,-1.0582318
1.6749086,2.1662393,5.0974774,6.035365,5.7855687,1.3973331,-1.7377994,-1.758098,2.7787664,3.975025,1.7428614,3.8432486,8.8448925,3.516462,-0.80956763
0.98901373,9.148756,-1.5970976,4.431297,2.8673751,4.8461313,-1.7455561,-1.758099,3.9610643,4.888036,-0.78043544,-0.34643185,5.854082,0.5356298,-1.6070343
3.9419744,6.861975,7.9486613,2.433596,1.1003264,1.8354324,-1.7068435,-1.7580975,2.2611032,1.756663,1.643592,1.908828,6.616544,3.0858023,-0.612574
5.8169518,12.302532,4.809519,5.4434347,8.009337,2.3040347,-1.7553595,-1.7576736,1.4730439,5.9890647,1.2033958,3.5904906,1.1149905,1.4192269,-1.2159383
5.9877863,-1.2843142,6.132184,3.003116,7.1763377,1.3513899,-1.7580993,-1.7580742,9.079646,10.081966,3.434716,16.117256,5.5211287,4.985199,0.4234159
5.513426,-1.2864901,10.519334,7.381012,10.576459,2.5324252,-1.7580993,-1.7579955,7.2769194,9.94431,4.4273906,13.026614,7.731514,6.216133,0.36131132
0.18121432,4.26412,4.879457,4.9265056,-0.54807454,2.2509575,-1.7327352,-1.7574809,3.5686123,4.4517293,0.3229054,7.9795685,8.080285,-0.39615324,0.105520494
4.410684,2.3196692,8.716838,6.148085,5.881038,1.834655,-1.7568516,-1.7580817,5.9357934,5.5955896,3.358025,10.3855915,5.780599,1.1152704,-0.43591437
1.0379324,0.6070829,3.13502,4.7736163,3.7546427,1.5160148,-1.7580924,-1.7580322,1.8295449,4.3383956,0.7668645,10.656024,4.9713364,6.183958,-0.44472456
2.6110308,10.000772,6.1798887,11.118161,10.71793,1.5481808,-1.7573538,-1.7580993,5.638566,5.974498,3.1010187,8.851801,7.568264,3.1992357,0.01059164
2.787409,3.4633756,5.2929754,6.8510766,9.403814,1.5395042,-1.7580993,-1.7578899,2.189419,7.334152,1.6111213,7.7163014,2.366354,1.493002,-1.1457407
0.86562777,3.2688215,5.774711,1.6516485,3.286507,3.3493233,-1.6436428,-1.7523594,4.1674905,6.609949,2.8922577,2.0701842,4.05277,4.943393,-0.44765556
3.1632848,1.6887991,1.1775259,2.3516307,5.115033,1.8998265,-1.7330046,-1.7580976,8.894361,3.0039666,4.11227,5.669213,4.2071457,4.1744833,0.14699386
2.2993557,0.3527747,6.51659,3.8325176,5.034456,4.4526043,-1.7553256,-1.7580538,11.487467,4.941739,3.941476,10.82886,5.70806,0.6619086,-0.49268126
1.0133961,0.8985213,7.1278815,5.572562,8.1292925,1.3870591,-1.7580993,-1.7580488,7.5816474,8.796503,4.014453,13.806515,5.3777065,1.0557789,1.1513065
0.9908542,3.8395834,1.6446613,4.740973,1.0922866,-0.06342531,-1.7580993,-1.7574465,3.318739,10.563597,1.3599726,11.809977,5.7986445,4.6715536,-0.47665957
4.0293055,1.9324319,6.0533266,0.92690504,3.9929543,2.5307243,-1.7580993,-1.7580512,5.0278764,8.767949,2.4469304,15.156046,0.898332,8.204046,0.03956701
1.5287501,1.4278636,8.793035,4.2887063,1.1142348,1.5416452,-1.7580993,-1.7559,6.4860516,11.226945,5.477869,15.728655,5.1487617,4.861315,-0.3574305
1.5460103,5.175721,9.409926,1.7384019,6.966103,-0.020853492,-1.719746,-1.7580967,0.7139542,0.22601487,0.49270883,5.8085766,4.2501707,0.60438496,0.006982121
2.0464091,-1.1028484,0.8110522,3.257197,-0.60566354,3.5934763,-1.7580988,-1.7390518,0.26396376,5.362559,2.2468817,10.428398,5.638365,5.336057,0.06664327
1.5167869,0.0710156,8.68987,3.2774112,2.7846699,1.1200738,-1.7580993,-1.755216,7.80284,10.837825,4.3934846,14.761445,5.2253127,0.8911067,0.39231598
1.9008582,10.2576885,10.259391,14.778195,15.637502,3.4359286,-1.7577502,-1.7580993,5.644168,3.9047523,0.7469172,7.1323166,9.813314,3.5647492,-0.9900642
0.34771746,9.181907,0.18137133,5.454983,1.8514599,3.41446,-1.7580993,-1.7580638,4.7596574,9.503659,1.3669908,11.599334,3.4648025,1.7648028,-0.67564803
1.7759855,8.931706,6.7133646,0.53128713,1.8507998,1.878764,-1.7580993,-1.7578659,5.1548576,7.323221,4.9647074,15.577351,3.7272327,0.3514541,-0.5616323
0.06888263,0.7151218,5.6519165,3.7443573,-0.9567595,2.5696983,-1.7388561,-1.7580991,5.348758,-1.1818717,2.0309203,4.917904,5.6694803,-1.4448305,-0.8515436
1.3764353,0.017248506,2.8670323,3.1945312,4.0225167,0.45836407,-1.6676229,-1.7580643,1.8019487,1.5969645,0.30792016,6.0147314,6.0772843,2.5902226,0.13024111
1.6961534,2.9554012,11.800129,4.5779004,1.2914168,0.8934184,-1.7508813,-1.7559547,8.21956,4.726879,2.5843124,12.675053,6.6858034,2.0708828,0.5717498
2.518524,2.789736,2.6866007,1.7862635,8.599049,2.1941433,-1.7580993,-1.7580682,4.402838,7.604447,2.74264,12.318157,0.9107437,5.8915334,-1.2115079
2.748811,0.62452674,7.7045326,5.5149026,2.401986,4.151321,-1.7580993,-1.7576321,9.899728,11.379778,1.0132673,19.042719,7.097147,1.4252168,0.2384007
-1.0702902,-1.6149122,6.261257,2.779809,1.6430173,0.12986775,-1.6799079,-1.757815,7.967228,3.976416,2.2443576,7.207487,6.389232,0.26550937,0.42943832
1.5911666,3.348564,5.881351,5.030746,5.7126822,-0.45268887,-1.7580993,-1.7444216,5.0840964,11.376625,2.6771002,5.5487995,3.069978,2.9870481,-0.02882703
5.9010878,2.4170182,4.1142945,0.64003193,4.8774657,6.2367334,-1.7580993,-1.7579634,12.377125,8.790267,2.5878234,14.342003,6.1099563,1.1386979,-1.1725017
-0.6915293,3.1228535,2.9637072,4.660382,-1.1398828,-0.8324133,-1.7244335,-1.7580988,1.7530705,0.6520525,-1.2309691,2.811292,7.1965823,2.3171134,-0.929167
3.3152714,4.7162704,5.7177215,4.055193,0.8453688,3.3458683,-1.7580948,-1.7571915,1.6950889,5.880068,2.6425211,11.534894,4.733003,5.3386984,-1.3385313
0.6895452,3.6711664,0.5447124,3.944941,8.882625,0.6887952,-1.7580911,-1.7580786,1.1347101,3.1506479,1.5899822,7.037495,0.6837197,-0.524868,-0.45580932
0.6895452,3.6711664,0.5447124,3.944941,8.882625,0.6887952,-1.7580911,-1.7580786,1.1347101,3.1506479,1.5899822,7.037495,0.6837197,-0.524868,-0.45580932
2.4451818,5.132279,10.286249,2.0732062,1.5284101,4.5055623,-1.7580993,-1.757638,7.488396,8.62869,2.7215345,17.650023,4.6656423,3.2390404,1.0881428
2.7983541,0.8694593,7.442605,3.950613,2.3487265,1.6006728,-1.7580993,-1.7572811,7.7967205,10.280598,3.4063513,17.01643,6.538467,1.341295,1.1969391
-0.41288027,4.52445,4.902883,3.5188634,11.712124,2.85808,-1.7471303,-1.7580993,7.3469386,0.30292296,-0.7019208,2.523259,1.5636103,2.109905,-0.44269747
1.7188772,3.9145837,6.1540885,7.0896673,5.779634,0.2643346,-1.7565354,-1.7580993,0.6988181,1.0654579,2.3767416,6.550868,8.717651,4.170093,-0.33641365
0.5618657,4.269226,11.410142,-0.51044667,0.21041447,-0.36080214,-1.7566286,-1.7580992,2.0796094,0.74366564,3.407358,7.0912795,3.764017,6.228429,-1.0058167
0.3955273,6.624228,9.83795,4.391045,1.5344787,-1.1918335,-1.7432895,-1.7580988,2.3848696,1.2384999,1.0349404,5.426523,4.7784505,1.5031838,-0.9293567
9.413505,1.0759091,2.6160958,7.583026,2.4889143,0.42865947,-1.7580993,-1.7577549,8.415031,6.742313,0.77616197,16.847406,4.21476,1.2374434,1.0959195
3.57437,2.9155025,1.6352891,2.34298,9.40888,1.5607481,-1.7580911,-1.7579756,2.6811075,4.9429283,1.5350292,5.640934,2.4738503,0.8429527,-0.13657983
4.2201047,2.1854632,5.682841,6.024786,4.8232226,0.9860995,-1.7580235,-1.7580538,3.2461534,5.0897455,2.642588,9.508452,4.109152,2.4915588,-0.90055424
0.7679109,4.4271784,2.5358903,3.3967676,-1.1194499,1.2482325,-1.7479699,-1.7462537,1.4476506,5.644379,0.056317344,0.20061783,2.8632352,1.3813528,-0.37953416
5.6256533,2.135073,3.580256,-0.5100321,4.9487553,5.7540026,-1.7152617,-1.7580594,11.925042,4.9781604,1.8592583,10.243279,11.557545,0.6178678,-1.2930536
3.477769,-0.00427725,8.029192,4.5251794,13.419578,4.641507,-1.7580993,-1.7580793,5.7050023,11.97065,1.526563,12.825129,6.8966155,7.0550623,-1.1333283
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
1.8695076,0.24459602,4.461365,3.7927299,4.713698,0.8973663,-1.7580993,-1.7505702,-0.2230737,7.0423126,5.1765385,10.82092,3.0047054,1.7170149,-0.055754934
1.3434253,6.647858,4.5889897,3.3300207,0.94164336,4.7563677,-1.7580993,-1.7578415,5.6683583,8.510655,2.1923811,14.482048,4.4374495,3.361257,1.5507611
3.243333,4.7559514,4.490381,3.6633563,4.288077,1.996196,-1.6466892,-1.7580491,2.5538633,2.2518284,1.7371738,5.7065454,6.8604546,-0.06935134,-0.59742457
1.8780874,4.8258986,3.9071186,6.42347,6.239492,0.64875096,-1.7580993,-1.7578286,2.7091882,8.995021,1.3327852,10.134007,2.5393312,0.10396885,-0.4591839
4.5344715,4.7371807,10.423913,6.1521316,15.551216,4.293584,-1.7538162,-1.7580993,9.005794,5.015633,0.4566497,6.3855686,7.487089,2.6094177,-0.6011388
3.2463923,2.6374354,7.150393,-0.43470886,2.4215996,0.08844137,-1.7420706,-1.7577922,3.5862074,2.4319522,0.85512453,8.129431,5.2009606,2.96128,0.042167533
2.913433,10.240652,2.5076296,5.364341,7.6559296,3.8693957,-1.7426586,-1.7580993,9.730387,6.932295,1.5266172,9.077866,10.842225,2.5902195,-1.4731855
-1.2479634,2.5251236,3.9564493,1.5048753,-0.5975613,-0.59430337,-1.5904989,-1.757941,0.8859706,1.0393765,1.3507451,5.8504,4.7055435,-0.40719947,0.2903628
1.8107858,3.1251926,2.0740478,2.544825,1.3162583,2.5205057,-1.7188342,-1.7580922,11.432768,5.9568987,2.1382093,8.1881075,8.156981,-0.7142547,-1.2089534
2.7317421,5.242057,7.3187804,3.906802,13.820419,3.2006092,-1.7536746,-1.7580993,12.541035,2.323858,-0.65389955,5.579256,3.3289337,3.9632034,0.13053292
4.081443,15.514163,10.12142,8.8182335,8.6849785,4.9382553,-1.7512207,-1.7580919,8.87211,5.734421,4.7319407,9.960479,7.5677824,1.3620375,-0.7961459
3.6127439,1.610807,8.0307665,7.773706,6.1652465,3.7210152,-1.7580515,-1.7580223,6.238711,6.8796816,2.150279,9.425074,5.645234,3.9666898,-0.5685058
-0.6861664,7.761307,1.5172609,7.532241,-0.48756412,0.87967426,-1.7203249,-1.7280982,0.83599263,1.8881133,1.092837,5.017957,2.4994872,3.848063,0.18232782
0.8717822,2.895435,0.144529,3.650796,2.5373998,2.718062,-1.7580978,-1.7517508,2.2224412,7.5749035,0.8016958,4.086275,4.0839887,3.2533119,-0.16557159
0.8717822,2.895435,0.144529,3.650796,2.5373998,2.718062,-1.7580978,-1.7517508,2.2224412,7.5749035,0.8016958,4.086275,4.0839887,3.2533119,-0.16557159
3.2179961,-1.4492145,3.3407142,4.187055,0.8115386,1.8099959,-1.7580993,-1.757904,4.8556104,7.9941454,2.3345904,14.769966,5.0501065,7.042424,0.19874549
3.3716066,10.369749,2.0609245,6.790569,0.5965673,1.336636,-1.7580993,-1.7539108,2.2930312,8.523284,1.8634517,11.382907,2.233663,2.2870502,0.31466293
2.1522553,2.4294276,2.3152642,5.0043206,8.419789,-1.2668285,-1.7518836,-1.7580991,6.2063165,4.6044745,1.127303,4.8539715,8.128152,4.860133,-0.085759394
0.0474231,2.8489592,9.926609,4.4093375,0.71908987,3.9033554,-1.6868153,-1.7578272,8.9716,5.776234,2.8960001,9.334309,5.589672,4.2388573,-0.60214585
1.1212057,5.3239846,6.3609586,2.4891639,1.349485,1.2229943,-1.5831112,-1.7580435,4.0146556,0.49712324,1.5458958,4.181118,0.9714157,5.931858,-1.3295131
1.0973624,3.4939575,8.2428055,8.584446,12.868234,2.3824365,-1.7580993,-1.7580979,6.279167,8.578542,3.74912,9.837568,3.3580632,2.4010613,-1.0497657
7.708996,4.223309,0.75238794,1.7476662,1.2020607,4.4851756,-1.7560823,-1.7577925,7.865847,8.165074,1.811258,5.1609755,6.1596427,0.9982999,-0.83176076
3.2341018,0.78291523,7.5129333,4.7708354,1.987436,1.3681643,-1.7580993,-1.7576867,8.643875,9.675084,1.7968384,17.682919,5.9903054,0.8916066,1.1058881
3.1603394,1.4179254,7.4714003,6.1285663,2.4225054,1.6034863,-1.7060554,-1.7580038,6.373762,1.668105,0.6574394,4.310116,6.8855243,2.1991239,-0.4200813
2.0491996,3.266628,3.4565263,4.727258,3.6280587,2.9798694,-1.6667391,-1.7579477,3.4761825,2.5936043,1.0807909,4.7685337,6.6942854,1.1583734,-1.3573755
0.021093035,7.6603813,-0.080267616,4.7281632,0.90735656,2.038909,-1.7580993,-1.7580578,4.705437,7.3405666,2.2597299,9.983694,2.5994048,1.3717462,-0.94752675
3.3291583,0.43152037,7.872332,3.7316895,3.2362506,4.1557813,-1.7580993,-1.757761,10.128334,11.559931,0.8169744,18.941687,7.0640717,2.1108294,-0.12241797
2.7613368,7.088392,8.084087,-1.3666381,1.4567097,-1.3774478,-1.7461089,-1.7580377,0.95949566,1.9146471,1.7608275,9.4048,5.71719,3.5802324,-0.40825042
1.0213788,5.475263,4.4732738,6.501861,-0.1888709,0.49931613,-1.7580624,-1.7571509,3.3275387,7.0128703,1.5540352,12.353512,5.3761826,0.76603854,-0.0932204
2.8806233,1.7719982,1.7575288,4.813052,4.5493417,1.9328966,-1.7498846,-1.7575691,0.11955532,-1.3858324,0.36906272,2.5776799,2.1800897,1.2438833,0.027302045
3.481998,0.9892195,7.254118,6.3974853,2.728837,4.866739,-1.7580993,-1.757946,9.197552,12.08062,3.4083643,19.128468,8.410624,2.8070076,0.8176012
4.4267282,4.944637,5.581234,5.88022,6.301226,0.40687007,-1.7580684,-1.7580985,2.7409704,5.03022,3.8744442,11.595864,7.6029,1.6121029,-0.7881134
0.88022596,3.7294893,2.3608398,5.7777276,-0.6730484,3.5024831,-1.7369423,-1.7580969,2.1410985,2.03915,1.8890759,7.599606,7.1590576,4.241518,-1.4962279
1.2974105,6.9417267,5.8467174,3.9177122,1.6656555,4.09468,-1.7580993,-1.7560027,5.163451,10.739326,1.1925473,11.843411,4.2879467,6.2159433,-0.26861855
-0.8163143,2.6645408,4.5632963,4.9792666,2.9145427,3.1686084,-1.7580786,-1.7562563,5.57175,9.61835,1.6275047,5.158361,5.98744,3.241902,-0.32170686
2.9835196,7.717764,7.238737,5.94624,4.71668,1.0635096,-1.7484868,-1.7580991,3.340344,0.60908705,1.7815887,1.9321405,5.5240946,2.948605,-0.781362
2.1572683,0.2705121,4.8269167,2.8038197,1.1388278,2.238341,-1.4756355,-1.7577839,9.629709,6.0577354,0.102907956,3.1346455,6.23708,-0.7065526,-0.0815709
2.784754,4.5687423,6.905007,4.120819,1.934346,2.4184287,-1.7580993,-1.7579957,7.547128,10.566282,3.6784594,17.859888,7.523343,1.0732987,1.199986
