e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
1.9997722,-1.7580993,3.8390725,3.3104086,5.655802,2.9806142,-1.7579485,-1.7418197,1.9416037,1.5611534,4.1102257,4.335236,6.401728,6.328889,7.350837
11.515117,-1.7580986,-0.63277286,1.7915951,11.4478855,13.196597,-1.7580982,-1.7580993,7.307652,1.1097871,-0.444944,4.654104,9.53655,3.2291582,2.7919734
2.62344,-0.74363166,3.4506016,4.9825234,3.6428123,5.6533365,-1.7347752,-1.7579277,4.0573173,1.6092168,0.19224024,5.562234,1.4083601,3.995297,2.4372332
5.2640324,-1.7580993,8.285336,7.6873884,2.7104533,2.6311016,-1.7566617,-1.7580993,3.69816,0.085740894,1.3549066,-0.17202115,7.9618177,6.572748,6.998718
12.821331,-1.7580993,6.6841373,4.2942486,11.892472,10.708351,-1.7580993,-1.7580992,4.3863516,2.7954574,1.0210791,8.286441,6.669031,3.0500054,8.300335
17.711248,-1.7580993,13.601076,1.4209627,12.5849695,5.399411,-1.7580993,-1.7580993,9.796576,6.291147,5.1949096,12.27849,8.830046,7.2151465,8.866542
1.6793647,-1.7563393,11.566307,4.1405807,2.1394284,0.10465249,-1.7580987,-1.7580992,5.545875,0.020642782,-0.10023217,1.274451,4.335945,-0.6148881,2.8503702
0.6056618,-1.7580992,7.1509385,19.462011,0.24877167,5.536274,-1.7580984,-1.7580993,4.1979856,3.0666046,0.1464246,-1.5406746,11.786412,7.6072745,9.160981
1.6904161,-1.7580993,1.6638477,3.293237,9.747578,3.7132368,-1.7580992,-1.7580992,2.6541297,0.17979686,0.82185155,6.9219737,-0.48334962,3.4178073,8.466994
5.884939,-1.7580993,6.6127663,1.5490206,6.4324884,2.6140883,-1.7580993,-1.7580992,5.5262604,6.117923,0.45639214,4.924849,6.6689615,0.35450673,8.1095
3.4884467,-1.7580754,0.14889015,1.2335556,2.0709202,2.184764,-1.7447361,-1.3408839,0.7320987,1.8823395,1.7736531,0.39361602,1.4873518,9.455931,2.8330529
2.0357046,-1.758098,5.200568,7.0316286,2.4431515,1.43889,-1.7579263,-1.7580953,-0.03834508,-0.19420874,5.348132,3.7125232,7.3394704,0.65866,2.9233873
3.1414118,-1.7580993,7.5300612,11.395829,7.08976,4.38473,-1.7580991,-1.7580993,2.5867283,0.8520986,6.939716,13.280042,13.9593525,0.8778298,7.196271
8.399278,-1.7575607,6.236798,11.786538,11.09499,3.7106998,-1.7580992,-1.7580993,3.3616505,-1.3791316,7.1336865,5.019696,5.521609,3.1201065,2.165521
9.227229,-1.7526922,6.3993063,6.051541,8.35626,4.4220715,-1.7580991,-1.7580982,4.395682,1.7896132,2.5921001,1.9392718,6.952569,0.64240026,0.3963762
8.420081,-1.7580879,6.443707,7.545783,11.867668,7.530462,-1.7580932,-1.7580993,3.1404266,1.1017588,-0.28178647,4.2071886,6.186696,4.5438547,2.8199582
0.59879535,-1.7580985,10.173041,4.896457,2.387919,6.260437,-1.7580129,-1.7580993,2.8761795,0.7046277,-1.4116488,0.16325092,1.2832962,-1.3609984,3.41448
12.698423,-1.7580993,4.3532963,1.230665,5.7429824,6.2490997,-1.7580993,-1.7580993,3.3995574,4.9066143,2.5446453,10.820389,11.171181,3.8986113,8.520135
1.231664,-1.7580975,-1.1435496,4.8107414,11.564031,13.450787,-1.7580823,-1.7580993,0.77412117,2.0650086,-1.3177791,-1.5708301,8.548885,3.1710894,2.8695235
2.0547485,-1.7580975,1.2201483,7.0784564,8.7361355,7.228549,-1.7565143,-1.7580993,2.1413314,1.197863,1.0029607,4.853854,12.336898,4.143863,3.381183
8.598151,-1.7580993,7.288975,0.74202,7.640529,1.6750609,-1.7580993,-1.7580993,5.8591824,6.1654997,2.8418984,8.150643,14.281048,11.09929,9.4589405
5.8080473,-1.7580993,11.338746,5.221366,3.0576372,7.367161,-1.7580454,-1.7580993,5.2943463,3.789589,0.7150914,7.03607,11.7482395,2.5964167,6.159306
4.668042,-1.7580993,5.8416796,12.302048,2.2361653,5.4059796,-1.7568263,-1.7580993,-1.719689,-1.6589158,1.8677928,6.7184687,7.0707192,5.6740584,3.682036
0.23101316,-1.7580993,4.770762,0.08421929,3.137876,0.6597967,-1.7580854,-1.7580949,1.5218642,1.505297,0.9759858,3.8325412,0.012790008,3.4598753,4.714111
8.5534315,-1.7580984,4.5032845,5.3563704,10.4889,3.5932002,-1.7580993,-1.7580781,1.0205739,3.5853899,3.6997151,4.2665443,5.561904,-0.81807905,6.3504233
7.458871,-1.7580993,1.2552767,8.004509,8.966087,4.157958,-1.7580993,-1.7580993,2.0365605,0.99090844,0.3216374,8.317736,9.4327345,1.1761695,7.3534446
8.630093,-1.7574787,4.8440614,5.397546,8.65954,6.990317,-1.7580938,-1.758098,5.256323,2.5429792,0.6431864,6.15219,6.6751537,2.3425267,4.7119594
11.846305,-1.7580993,6.792311,2.399701,7.121511,11.588396,-1.7580993,-1.7580993,-0.5556939,2.6591878,-0.57281655,4.5056176,11.681421,2.5161064,10.708953
7.803627,-1.7580993,7.3952513,1.2482327,11.290012,4.1907406,-1.7580993,-1.757976,10.797644,2.5146587,6.771351,7.987225,9.198353,8.255952,4.8845034
5.63844,-1.6575097,1.1412754,3.01905,7.5144377,5.6426,-1.7563722,-1.7579563,2.7951186,4.173061,6.4668837,3.9879055,7.866511,1.8901374,1.2424146
-0.922896,-1.7580993,6.714987,5.8612204,10.364953,3.7569478,-1.7580993,-1.7580993,5.761032,3.0368712,5.110859,12.465712,15.858097,9.403427,1.4110597
6.6528316,-1.7580993,10.93118,2.8880248,8.87803,4.931786,-1.7580993,-1.7580993,6.410498,5.5295677,4.5382314,6.2832994,16.33218,9.193077,9.908819
3.6456783,-1.7579577,5.797197,3.0468626,2.3876712,4.583363,-1.2818009,-1.7566835,0.95296985,1.8390887,0.41019484,4.299721,1.5545754,5.3990192,1.772931
10.144907,-1.7580993,1.1976935,15.610147,10.983657,8.223994,-1.7580993,-1.7580993,7.1530547,-0.28774267,5.8718233,9.336599,18.385633,9.998968,11.010406
6.8029304,-1.7580993,6.1950336,5.221747,9.750162,12.384462,-1.758098,-1.7580812,3.4500139,2.1819234,0.703725,3.120495,2.81147,9.0282755,9.903238
0.2743779,-1.7004359,9.424695,9.904091,4.266318,3.3986402,-1.7580923,-1.7580974,4.8458095,0.9852797,2.399334,2.4586818,0.76924735,2.652246,4.1735024
6.2746987,-1.7580993,4.04299,5.866596,11.677708,1.4894257,-1.7580993,-1.7580988,5.759298,1.555575,1.7018713,7.248564,9.280726,2.3402216,6.747073
3.7532544,-1.7580953,5.6999164,3.042512,2.8088856,5.0675964,-1.0866715,-1.7578654,-0.9921601,2.6682656,1.5688184,4.0719295,3.899251,5.6976686,2.944717
3.1193614,-1.7580991,0.19138329,21.36681,11.289033,6.7806845,-1.7580991,-1.7580993,3.1150227,-0.8863498,4.575275,2.4481428,13.942615,8.495288,7.408488
14.292804,-1.7580993,4.932011,3.4761906,6.3871007,5.8942566,-1.7580993,-1.7580993,4.0551333,3.3108032,5.886507,10.274662,12.223406,1.9782121,9.043739
12.722676,-1.7580993,5.678121,4.568481,6.8481107,0.5845181,-1.7580993,-1.7580993,4.39277,0.9281096,0.22335236,6.260788,10.457463,7.991105,5.6226645
10.421481,-1.7547855,3.0690417,5.2713284,4.049892,6.272832,-1.7580987,-1.7580992,3.681581,2.6801546,2.3103654,6.0304446,11.257155,5.224924,4.7094307
9.248328,-1.7580993,11.80473,3.8180904,9.288651,1.1801757,-1.7580993,-1.7580992,3.8699703,2.0949938,1.5437887,6.235315,9.950297,8.410169,4.6172013
12.617707,-1.7580993,9.307585,1.2983954,10.26465,9.19872,-1.7580993,-1.7580993,6.1113353,5.793349,3.6836603,14.297763,15.947068,8.655183,7.6340714
3.6136794,-1.758083,12.053475,3.5104532,2.3311834,1.2972163,-1.7580311,-1.7580973,2.5793145,2.336564,2.4563258,1.7482514,4.7568345,3.1831274,2.6060417
1.9632154,-1.7580993,2.3058724,3.2982752,10.056039,2.278477,-1.7580993,-1.7580991,2.0480266,0.9118177,1.601731,6.465749,0.34475794,3.2507443,8.125704
9.583377,-1.7580993,6.031511,4.4269786,13.33035,4.117478,-1.7580993,-1.7580993,4.222962,4.7056155,7.566227,12.216683,21.2027,2.1986563,11.861546
13.028695,-1.7580993,6.9550242,1.6896648,10.035891,6.592393,-1.7580993,-1.7580993,6.6488857,3.269722,3.163592,10.740291,8.350868,4.6860795,10.671631
1.2729373,-1.7580993,6.0999126,-1.4829727,3.290861,1.7090229,-1.7580615,-1.758059,4.8953347,2.9006555,3.7176511,0.6091162,5.8303256,5.658309,2.473594
5.250514,-1.7580993,6.3770165,-0.6794474,3.0363934,2.4477534,-1.7580993,-1.7580886,2.4633386,4.1774316,0.8637019,7.721799,3.77873,2.7184448,4.8266506
4.169057,-1.7564147,10.828441,9.959959,3.0951333,7.584701,-1.7579746,-1.7580993,5.1564403,0.30271,-0.5082783,1.722068,8.274807,1.0722151,5.959529
1.9051697,-1.7580993,0.8277868,2.4288096,8.32347,-0.14937972,-1.7580993,-1.7580992,2.6451788,1.1333498,1.1732289,3.9097764,0.92212486,1.7574246,7.4043865
7.4480143,-1.7580993,13.00429,5.6119013,5.3547206,4.876241,-1.7580993,-1.7580993,6.7452393,2.291616,3.2916176,16.79877,9.758753,10.304314,1.744015
4.1650343,-1.758098,4.080068,5.3166103,-0.58170396,-0.65752757,-1.7479826,-1.757998,1.5095115,-1.1576679,-0.07171438,3.2220638,0.41627327,2.2421503,3.658686
2.8264914,-1.7580975,7.679721,-0.6258399,4.539966,4.462475,-1.7578439,-1.7580373,5.758756,0.7387851,2.176475,3.4861937,2.8395815,4.133977,2.1582077
11.017339,-1.7580993,9.553508,6.476413,8.903608,-1.1463549,-1.7580993,-1.758099,2.0659485,1.206409,1.4538697,5.525777,8.305191,7.7801304,3.8324664
-0.39020196,-1.7580993,4.3567185,0.38283345,2.208255,0.9404386,-1.7580314,-1.7580993,1.8512602,-0.475247,0.19566078,6.776811,3.2626052,4.114743,3.3133016
-0.12794653,-1.7580988,5.786289,1.9215024,0.9966006,1.8064815,-1.7579253,-1.7580993,1.4343362,0.34882525,-1.0155941,4.93581,3.4920814,-0.25201988,-0.48336515
10.966547,-1.7580993,7.4152637,3.7508287,8.175674,2.3643906,-1.7580993,-1.7580993,6.752252,3.7338655,0.8352448,8.969793,11.7089615,7.1074305,7.481364
14.12622,-1.7580993,6.867246,0.25629634,12.027307,6.3400106,-1.7580993,-1.7580993,6.057134,6.190729,1.2741873,11.648488,14.188086,6.660121,12.777763
6.467924,-1.755046,5.021266,3.009236,8.508023,3.211999,-1.7580556,-1.7580909,5.2666917,0.88285154,-0.7549649,1.9992472,5.0663414,3.003916,-1.0870824
5.823577,-1.7580993,10.132067,5.2141385,2.9563377,7.4102316,-1.7578809,-1.7580993,5.06773,2.6213863,0.77051395,6.5314703,11.80671,2.0504112,5.1915517
10.306734,-1.7580993,5.0142794,4.397432,10.025129,-1.2460268,-1.7580993,-1.7580992,4.830568,2.7451968,0.44583964,5.3089495,7.562237,3.0390153,4.9090767
15.402138,-1.7580993,4.158724,7.0794787,7.8408546,2.6532261,-1.7580993,-1.7580993,6.775343,5.860144,2.2286716,7.3025637,13.551401,6.8405538,17.00028
5.5841627,-1.7580993,12.7866,4.4748282,6.098314,8.3866005,-1.7580992,-1.7580993,3.1689188,5.4289765,3.1181076,14.214184,13.119682,4.41306,3.9508233
-1.3167124,-1.7580992,6.9133577,4.0246015,5.653816,5.709955,-1.7454499,-1.7580976,0.6113688,1.0871892,1.616917,2.8415177,2.8430574,3.6586986,4.4876637
11.665692,-1.7580993,5.608847,8.611482,16.477133,17.660915,-1.7580993,-1.7580993,4.4823895,3.1045544,-0.027303474,2.874197,2.8126714,8.85293,11.768304
13.307135,-1.7580993,8.332437,-0.024072772,9.377417,3.959171,-1.7580993,-1.7580993,7.0273004,4.0206146,3.0489793,7.8712735,12.106456,6.4191847,8.940565
3.9739594,-1.7527055,7.7588553,7.158765,8.538924,3.7754107,-1.7580961,-1.7580953,3.621378,-0.6732904,4.9130864,4.5369945,5.921804,1.497241,4.328761
-1.220372,-1.7580993,1.9991133,10.771491,2.526015,8.881399,-1.7580708,-1.7580993,5.9665766,2.5238616,1.2090769,6.0457087,1.2561369,0.39341614,12.543305
10.1720495,-1.7580993,2.170325,3.790445,6.96512,6.8099604,-1.7580993,-1.7580993,4.7182884,2.5506148,-0.26745737,1.9492426,12.114512,4.938882,8.283197
12.765703,-1.7580993,7.290685,3.3578358,14.225983,2.9864097,-1.7580993,-1.7580993,3.295501,7.587521,5.5836134,10.07239,15.587774,5.877531,4.131693
5.0148063,-1.7580993,7.2312155,1.4617175,12.79884,5.141243,-1.7580993,-1.7580993,9.084568,5.7951255,2.8152828,6.5534706,16.168955,12.427981,4.344213
0.09304881,-1.7580992,1.9497564,2.3292806,3.692675,0.118099,-1.7578192,-1.7526572,3.6536305,1.4334224,3.3914585,4.7767897,0.048965327,2.63046,4.527053
3.6093063,-1.7580988,4.9003143,6.4616885,5.6801815,-0.99488664,-1.7580891,-1.758097,3.6154468,1.4599186,-0.1002023,-1.193809,9.695985,5.610514,4.079221
7.499356,-1.7580738,2.656476,3.6691139,1.1866264,8.74067,-1.7497996,-1.7580878,2.166104,3.0200896,0.061682876,3.0590136,7.0423737,5.050554,4.412127
9.477168,-1.7580993,4.063893,0.5828861,8.178262,4.4086976,-1.7580992,-1.7580693,5.1001854,1.9459968,2.0569558,7.196696,5.4994926,5.570959,5.6906486
3.4548979,-1.7580993,10.45946,20.232216,-1.2719392,3.557874,-1.7580993,-1.7580993,2.790267,4.7414503,4.312967,5.2220616,9.429114,-1.3312807,11.890428
14.054333,-1.7580907,2.7114239,0.86334914,6.3440332,9.110302,-1.7580988,-1.7580993,3.632731,1.9589976,0.9468033,6.7212934,8.009128,3.215265,3.4939802
5.561378,-1.7580993,7.6071463,10.941367,5.369337,6.62842,-1.7579635,-1.7580993,5.094902,2.6577847,2.731312,13.476362,9.367879,10.8305025,2.2363598
15.256943,-1.7580993,7.981619,1.2406579,8.555911,3.1462953,-1.7580993,-1.7580993,7.299163,6.8938594,2.8438356,7.076005,15.558722,5.983829,5.02823
4.436367,-1.7580993,-0.4938956,6.0938663,8.618827,0.25747907,-1.758097,-1.7580955,2.2635849,2.7141604,3.6633813,3.0793266,14.634514,10.251085,3.786736
-1.7202879,-1.7580993,2.3024783,9.505546,3.325152,2.645539,-1.7577027,-1.7580993,-0.15187584,-1.5836118,2.822622,3.7237673,1.5430709,5.537848,0.23123957
4.030829,-1.7580509,13.511629,7.5342655,2.8836997,7.1675296,-1.758099,-1.7580993,6.6761885,2.9709947,1.6500292,3.6297882,8.5244465,-0.9274484,9.988559
9.64659,-1.7580993,6.9435487,0.5677732,9.59231,6.2170744,-1.7580993,-1.7580993,6.495591,8.462462,2.092583,9.676268,7.676419,2.8337324,11.40846
7.89939,-1.7580993,9.8410425,5.7460723,8.277581,1.342514,-1.7580991,-1.758098,4.239652,-0.9452698,2.1501892,5.530728,8.813597,7.832821,7.447951
7.7242656,-1.7580993,11.910305,7.510657,13.884074,1.6053917,-1.7580993,-1.7580993,3.442824,1.1700295,1.4829892,7.767118,8.259392,2.5044827,4.938779
12.803818,-1.7580993,1.9294235,10.050146,5.5003448,7.1956086,-1.7580993,-1.7580993,5.627529,3.486578,1.127236,8.180578,12.215897,7.6795797,11.871872
11.99916,-1.7580993,6.880654,0.83530927,8.2057085,9.983756,-1.7580993,-1.7580992,5.0389137,4.044016,2.0532923,3.0961366,10.835884,8.893624,10.570852
4.179885,-1.7580981,0.35319933,4.020548,7.8773565,10.331198,-1.7579625,-1.7580992,2.223403,1.5967109,2.3482955,6.714481,-1.5462956,3.1845026,4.4662313
12.266094,-1.758099,3.5533433,5.5471344,16.303675,6.104763,-1.7580993,-1.7580993,5.738934,2.4720309,4.418951,8.693602,8.881406,2.8813002,6.4255013
6.729991,-1.7575139,3.2347124,7.2365575,9.956968,3.7542644,-1.7580991,-1.7580842,4.571369,1.1572785,2.8950748,3.4495769,7.8679795,1.5013039,5.629125
10.065422,-1.758093,8.900813,3.8579252,8.387207,1.3793968,-1.758099,-1.7580901,5.209835,2.031722,2.2259622,4.2426047,9.182504,7.450346,0.7578135
15.946654,-1.7580993,6.08363,2.4499075,12.451013,4.9128013,-1.7580993,-1.7580918,5.1194644,4.294307,5.7415586,8.53605,9.177997,5.91755,9.758113
12.337305,-1.7580993,9.185619,-1.0646056,9.112235,3.3427985,-1.7580993,-1.7580993,7.1710773,4.147953,2.9657829,9.3389225,12.635331,8.580332,9.17566
7.7562447,-1.7580993,5.2849736,2.444356,7.778283,0.45149338,-1.7580993,-1.7580988,5.652339,3.0410726,0.81429154,6.552278,5.9977045,5.215214,8.47986
-1.728093,-1.7580993,4.4954476,1.7376488,3.419461,8.275876,-1.7580367,-1.7580982,1.5173619,1.0313103,-1.375707,-1.324881,2.0400815,15.080609,5.190802
9.722427,-1.7580993,3.048659,2.5675342,8.122971,1.3677307,-1.7580993,-1.7580814,4.923278,2.5855436,1.4189126,4.9825377,5.3068357,3.3368824,7.0264344
7.5679975,-1.7580965,9.318261,2.8372796,10.586881,6.983279,-1.7580992,-1.7580963,7.145968,3.306013,5.903422,4.25393,13.44833,6.307983,6.1849604
15.919471,-1.7580993,9.46961,2.4957964,5.0840244,4.0654855,-1.7580993,-1.758099,4.7291694,4.7904344,6.0746393,10.758136,12.3834095,16.987045,3.5320966
9.810427,-1.7580993,4.465731,-0.6048791,10.086553,5.624939,-1.7580993,-1.7580993,1.9553344,3.9581964,0.37606668,8.105213,9.182945,5.761255,10.323534
2.183002,-1.7580924,5.8182635,10.210466,3.9805996,5.9921784,-1.7565757,-1.7580993,3.376489,-0.8248927,1.4508288,11.272594,6.6692543,6.4971485,-0.9709261
2.7441382,-1.7580992,0.7354552,3.3730285,0.77737725,1.6551561,-1.7475117,-1.7566109,1.7031493,1.4055557,0.7606655,6.1733465,0.60766685,3.656606,3.582347
13.084015,-1.7580993,10.060604,8.291946,8.798518,-0.90138984,-1.7580993,-1.7580594,9.565251,4.1715918,1.687026,5.8325777,5.6956034,10.330791,12.71601
5.7822127,-1.7579248,11.30457,8.683725,3.6681406,5.9424033,-1.7580565,-1.7580993,-1.3096895,-1.685415,0.38738912,1.8589453,-1.6940513,6.3034234,2.6069324
0.5683945,-1.7580993,3.5181189,7.6248794,4.005976,8.347733,-1.7575978,-1.7580993,3.434768,1.2230238,2.3560865,4.706693,-1.1643533,-1.5724107,7.4379888
2.3133187,-1.7580993,7.084243,16.56717,7.9004264,8.290147,-1.7579737,-1.7580993,-1.0834918,-1.6834432,7.9664016,7.5198855,12.2782545,7.157889,9.304574
10.164726,-1.7580972,4.6126313,17.405869,9.746397,7.2446737,-1.7580993,-1.7580993,6.5279326,3.0425298,5.809283,5.4936996,9.931792,3.6132147,12.725788
11.703916,-1.7580993,10.294357,3.8645968,10.870142,1.2810006,-1.7580993,-1.7580993,4.0936923,2.8124053,2.6032393,8.023554,17.095102,1.3018172,7.5076404
2.5657818,-1.7580993,8.505624,3.2025948,6.2278943,7.3802185,-1.7580916,-1.7580993,5.404129,-0.16349642,4.295913,15.846076,11.343816,5.5608435,3.8418581
14.133015,-1.7580993,9.440109,2.737405,12.116821,4.8903084,-1.7580993,-1.7580963,4.5813413,6.0737996,4.9303374,10.081266,9.192996,8.690526,11.029162
5.081451,-1.7580993,3.5017412,4.9568286,2.0861044,4.7276063,-1.758098,-1.7580993,5.3544993,4.1928825,2.1130307,8.344649,14.940604,1.1428113,6.3327236
7.966373,-1.7580966,3.8709939,10.036983,13.171162,2.1643317,-1.7580993,-1.7580993,6.44892,-0.8124516,3.7325468,3.1738787,14.404471,3.34005,5.974133
5.036211,-1.758079,4.0864296,7.6405926,12.374322,1.7880698,-1.7580992,-1.7580993,4.019862,2.114035,3.9036627,5.218539,8.041979,3.1867313,2.7668052
11.152408,-1.7580993,7.6625357,0.2767762,9.147092,6.360513,-1.7580993,-1.7580993,6.6486826,2.117374,2.628858,11.204163,10.344977,7.3977046,9.863443
8.09387,-1.7580993,8.039559,3.8053966,7.7386284,12.5698805,-1.7574699,-1.757993,5.073389,0.5372247,4.682495,8.249115,9.22745,6.776885,8.7435465
16.458447,-1.7580993,12.633691,0.51439756,8.758305,5.0083685,-1.7580993,-1.7580993,9.6269245,6.689754,3.0631633,10.054882,11.338004,9.677176,8.362151
11.251513,-1.7580993,10.181821,-0.12900397,9.123666,4.4678354,-1.7580993,-1.7580993,7.4308987,4.4952326,2.9206018,10.090194,12.487418,8.026888,10.11459
6.393637,-1.7580993,4.8093863,18.184473,14.236044,4.389972,-1.7580993,-1.7580993,4.3079977,-0.082156576,5.392008,3.750414,7.2629347,5.5624537,11.298285
9.512624,-1.7580993,0.12794411,14.439369,12.757006,18.447409,-1.7580993,-1.7580993,3.3199112,1.387151,0.7460478,5.743914,6.145915,14.256985,14.767068
11.207766,-1.7580967,5.2495093,6.8608093,9.917688,8.198663,-1.7579783,-1.7580993,0.5388963,2.261336,3.1573143,11.235412,5.6564746,5.6425357,2.6399362
0.44782323,-1.7580373,5.9732656,11.4248905,-0.89216286,3.690349,-1.7580659,-1.7580993,-0.73448956,-0.9516907,6.591899,0.7524962,2.0119703,2.1992478,0.67754024
4.893681,-1.7531817,2.5198052,4.0651264,3.9777675,0.9253185,-1.7553715,-1.1964194,1.7888083,1.0625346,2.606796,1.7918004,-0.78732413,6.444268,2.3008351
8.095862,-1.757383,0.28561503,12.276054,4.5630984,6.212567,-1.7580688,-1.7580993,3.3209867,-1.0857965,3.256443,3.131489,11.942399,4.933468,3.8179667
12.232499,-1.7580993,9.971597,3.9414437,10.173441,9.823843,-1.7580984,-1.7580532,6.1392245,2.5428524,6.7036576,8.710032,8.10286,13.263941,7.0437307
11.464379,-1.7580993,9.922154,4.5685945,10.816374,1.476842,-1.7580993,-1.7580991,3.9464672,5.3338614,4.3272133,5.6255274,10.777745,6.319047,9.504021
0.09489533,-1.7580993,3.5035994,2.5037203,9.741646,2.1990879,-1.7580993,-1.7580993,2.5077174,0.8700125,1.1229837,6.1665783,0.72242,3.1402905,8.890506
5.8052983,-1.7580981,6.6767054,16.87297,15.232144,12.275089,-1.7580992,-1.7580993,9.902728,2.3825974,6.3085604,2.9416409,11.922572,6.505847,10.924423
11.309315,-1.7580993,3.7955556,2.241625,4.5195584,3.87374,-1.7580993,-1.7580992,1.9873524,4.567131,2.1334357,7.0026197,9.025077,2.6150625,5.6625876
8.579133,-1.7580993,0.26827624,8.758785,7.3115215,9.880811,-1.7580993,-1.7580992,4.20773,5.8925567,0.63474226,11.090227,6.891551,6.6914144,13.857918
13.598238,-1.7580993,8.618952,3.057857,12.777057,6.956614,-1.7580993,-1.758096,3.805695,3.2722976,7.154234,10.409812,8.19035,10.426787,9.557299
2.955496,-1.7580993,10.365044,4.1064596,1.4812257,9.124378,-1.7580849,-1.7580993,5.4222116,7.684743,0.2470257,4.195636,7.190554,-0.6647725,9.899962
6.4091907,-1.7580357,5.50094,12.738364,5.121573,5.683534,-1.7575977,-1.7580993,0.68642503,3.0453286,7.237547,6.516738,3.297609,5.3393335,1.795951
4.4852614,-1.7579329,8.91578,4.230584,6.736562,7.1106243,-1.7480285,-1.7580987,2.4970875,1.0393875,0.025879653,2.3528407,0.15361181,3.2834902,0.45925522
6.270995,-1.7580993,6.567657,5.307971,8.12248,0.4646101,-1.7580991,-1.7579336,5.654929,3.2394807,4.712664,4.836851,11.455772,6.420808,7.597359
7.552967,-1.7580993,1.2768459,0.015541093,10.442454,5.6494894,-1.7580993,-1.7580993,10.907465,7.4754276,0.4369814,11.226609,8.58697,2.2468946,11.031582
8.698469,-1.7580993,5.5798106,7.835116,11.751225,11.602322,-1.7580993,-1.7580986,4.2265286,2.6139476,0.27437016,2.3475237,4.8680034,10.776919,10.801676
8.229448,-1.7580993,11.699125,4.3877616,3.5294998,1.5415192,-1.7580992,-1.7580982,8.07882,3.7388926,3.2030642,5.961654,9.294574,2.3373578,7.2435975
16.712158,-1.7580993,9.672732,0.98818517,10.583649,10.030456,-1.7580993,-1.7580968,7.6773024,3.3815372,7.438897,10.017015,9.543621,9.08349,7.704663
16.037102,-1.7580993,8.915223,1.4942567,5.4045105,11.062522,-1.7580993,-1.7580992,6.716342,3.4403436,3.0820618,5.851221,10.965769,8.403474,8.485984
4.970799,-1.7571784,4.207679,11.60334,7.681201,4.0302672,-1.7578462,-1.7580993,3.3316355,3.3066244,4.641466,8.1402,15.222945,6.543609,-0.5964491
7.6124263,-1.7580993,8.767409,4.1515317,9.212873,2.4450147,-1.7580993,-1.7576225,5.577273,3.8812394,2.5984526,4.0878654,10.526054,6.8022003,7.622725
3.8071358,-1.7580149,3.7165494,1.1616771,5.353709,0.54440165,-1.7580923,-1.7525212,2.83699,3.1928082,-0.23788998,1.5809865,0.36076632,3.6615431,2.7052174
1.1614819,-1.7506236,2.8401635,13.331659,13.377816,10.075803,-1.7580893,-1.7580993,4.6479588,0.504503,4.1550345,-0.55514556,9.559997,7.15204,4.354232
10.140722,-1.7580993,2.789365,9.606613,5.856642,8.155714,-1.7580925,-1.7580988,1.7888083,3.5389147,-1.306306,10.090494,6.054739,12.329824,4.715623
13.063052,-1.7580993,6.0576224,-0.44343898,10.238212,5.588446,-1.7580993,-1.7580993,6.71461,3.011553,3.919297,11.717097,7.8657937,6.5417476,10.647109
1.0339078,-1.7580993,15.845693,0.88460666,3.138594,0.73377013,-1.7580993,-1.7580993,3.267829,2.5284646,-0.6309671,4.671856,7.525192,3.4948819,5.3207917
4.6692295,-1.7580993,3.960174,-1.4715843,4.3640633,3.9850996,-1.7580546,-1.7567483,3.695458,2.5177548,3.2900362,3.3338807,3.7791429,8.000923,4.2817597
12.426653,-1.7580992,7.227235,9.466714,7.2148294,12.852384,-1.7579536,-1.7580982,3.3507478,3.8767018,3.221603,9.7912035,6.0503683,13.9738865,4.561651
2.6139343,-1.7580993,8.55716,2.1531382,2.9252968,10.437865,-1.7580863,-1.7580993,2.2613935,0.9289967,-0.27302638,2.9949486,7.677042,0.9324145,11.583263
1.9399613,-1.7580993,5.329629,3.705788,2.7341337,6.264999,-1.7578347,-1.7580993,1.1453812,0.8684823,-1.0061952,0.9218068,0.31506565,-1.4010785,5.413188
-1.0122359,-1.7580993,8.419336,0.8153486,4.5167756,1.6574409,-1.7580526,-1.7580485,2.6467543,-0.8158555,4.4949865,7.380994,2.4383981,6.544064,7.6082516
14.074621,-1.7580993,8.461738,3.1857765,3.4983444,2.8517723,-1.7580993,-1.7238536,5.097672,6.876711,1.5633638,11.408976,5.5194645,13.945256,5.321076
1.3156832,-1.7580991,-1.7494663,6.7900686,7.3815064,2.124012,-1.7580806,-1.7580993,1.0977631,-0.5107302,-0.9880436,4.20771,1.570297,-0.2621739,1.4372313
4.722663,-1.7580898,12.272585,3.798681,5.8162184,4.5155773,-1.7580693,-1.7580893,-1.3478645,0.09920201,1.7959315,-1.0715616,1.5871959,4.574171,2.6563044
6.8161554,-1.7580383,4.5142293,12.716039,2.027798,6.2228684,-1.7573469,-1.7580993,2.8779829,0.7939117,2.1062956,5.9719853,7.5694623,3.452013,-0.77611935
13.177034,-1.758099,5.5076776,3.0757926,13.901837,11.221043,-1.7580993,-1.7580993,6.4297543,2.5809686,3.7224164,7.258057,8.872108,0.023534285,8.806106
12.362204,-1.7580993,5.6339345,4.082439,8.02891,3.6329424,-1.7580993,-1.7580993,6.0169053,3.9896402,0.9793542,7.294945,11.268933,4.6832747,6.923857
